NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:23:04
DATA_INCLUDED	Position
DATA_TYPES	SL_pos_X	SL_pos_Y	SL_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z

Frame	Time	SL_pos_X	SL_pos_Y	SL_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	
627	6.26000	329.560	227.478	1588.831	496.483	220.218	39.514	344.872	222.767	583.845	240.594	207.127	104.123	256.387	-185.556	109.629	341.310	-182.949	587.127	510.132	-202.368	42.263	333.147	-174.419	1578.292	157.112	-195.368	1002.100	139.482	236.724	1008.834
628	6.27000	331.510	225.868	1584.860	496.439	220.220	39.631	345.543	224.324	583.556	240.585	207.400	104.162	256.139	-185.670	109.737	342.741	-184.152	586.717	510.062	-202.329	42.569	335.513	-173.307	1574.107	153.094	-195.303	999.008	134.654	236.434	1006.036
629	6.28000	333.588	224.141	1580.697	496.455	220.262	39.632	346.246	225.835	583.376	240.649	207.635	104.174	255.969	-185.814	109.794	344.389	-185.272	586.556	509.995	-202.190	42.767	337.798	-172.112	1569.822	149.034	-195.320	995.748	129.862	236.379	1003.171
630	6.29000	335.394	222.256	1576.216	496.499	220.265	39.489	346.719	227.263	583.061	240.819	207.746	104.031	256.040	-185.959	109.742	345.816	-186.405	586.452	510.028	-202.195	42.641	340.043	-170.892	1565.147	144.994	-195.178	992.198	124.972	236.405	1000.137
631	6.30000	337.076	220.363	1571.530	496.546	220.286	39.356	346.992	228.753	582.599	240.972	207.743	103.921	256.456	-186.004	109.531	346.847	-187.558	586.197	510.107	-202.212	42.234	342.175	-169.527	1560.186	141.092	-194.944	988.301	120.060	236.551	996.986
632	6.31000	338.674	218.444	1566.637	496.555	220.296	39.326	347.235	230.224	582.093	241.082	207.691	103.865	256.869	-186.125	109.383	347.540	-188.767	585.747	510.200	-202.200	41.923	344.335	-168.063	1554.868	137.259	-194.791	984.327	115.197	236.767	993.666
633	6.32000	340.190	216.590	1561.571	496.518	220.291	39.380	347.570	231.637	581.649	241.053	207.733	103.864	257.058	-186.218	109.279	348.371	-189.697	585.167	510.260	-202.185	41.697	346.606	-166.608	1549.341	133.472	-194.852	980.387	110.396	236.920	990.157
634	6.33000	341.684	214.758	1556.444	496.484	220.300	39.506	348.170	233.052	581.408	240.999	207.860	103.890	257.084	-186.341	109.278	349.348	-190.664	584.819	510.251	-202.149	41.723	348.915	-165.266	1543.648	129.756	-195.158	976.559	105.552	237.070	986.600
635	6.34000	343.109	212.811	1551.174	496.470	220.335	39.640	348.924	234.359	581.302	240.947	208.046	103.929	256.941	-186.470	109.335	350.479	-191.586	584.566	510.193	-202.082	41.984	351.182	-163.815	1537.716	126.200	-195.509	972.892	100.729	237.189	982.947
636	6.35000	344.375	210.860	1545.709	496.442	220.345	39.709	349.668	235.499	581.187	240.969	208.186	103.927	256.771	-186.734	109.409	351.797	-192.384	584.391	510.119	-201.992	42.273	353.476	-162.260	1531.549	122.678	-195.652	969.203	95.940	237.201	979.134
637	6.36000	345.478	208.832	1539.961	496.438	220.376	39.765	350.246	236.548	580.931	241.003	208.253	103.835	256.676	-186.977	109.433	353.215	-193.133	584.247	510.089	-201.875	42.515	355.567	-160.400	1525.041	119.219	-195.709	965.538	91.222	237.214	975.215
638	6.37000	346.534	206.908	1533.942	496.410	220.377	39.868	350.873	237.458	580.516	241.017	208.236	103.747	256.864	-186.980	109.282	354.450	-193.807	584.037	510.107	-201.845	42.468	357.537	-159.040	1518.619	115.641	-195.798	961.638	86.687	237.178	971.219
639	6.38000	347.505	205.019	1527.643	496.357	220.367	40.042	351.654	238.190	580.147	240.954	208.291	103.697	257.148	-186.987	109.069	355.487	-194.487	583.522	510.169	-201.866	42.296	359.370	-156.917	1512.601	112.019	-195.934	957.377	82.318	237.116	967.194
640	6.39000	348.385	203.284	1521.146	496.287	220.378	40.336	352.715	238.800	579.901	240.821	208.393	103.704	257.348	-186.902	108.941	356.504	-195.109	582.892	510.170	-201.864	42.283	360.325	-154.206	1505.851	108.387	-196.186	952.824	78.111	237.090	963.063
641	6.40000	349.148	201.595	1514.388	496.218	220.421	40.623	354.035	239.292	579.768	240.675	208.491	103.757	257.369	-186.911	108.909	357.729	-195.719	582.401	510.128	-201.839	42.475	360.839	-152.049	1497.725	104.743	-196.520	947.955	74.065	237.199	958.794
642	6.41000	349.828	200.050	1507.454	496.191	220.460	40.696	355.389	239.714	579.632	240.659	208.506	103.734	257.232	-186.978	108.962	359.103	-196.295	582.048	510.062	-201.746	42.913	362.051	-150.108	1490.140	101.012	-196.943	943.021	70.071	237.207	954.259
643	6.42000	350.364	198.546	1500.322	496.222	220.435	40.622	356.636	240.031	579.236	240.742	208.499	103.678	257.128	-187.029	108.964	360.650	-196.829	581.841	510.045	-201.581	43.191	362.920	-148.631	1482.454	97.254	-197.465	938.071	66.209	237.141	949.437
644	6.43000	350.754	197.153	1493.022	496.237	220.420	40.531	357.766	240.261	578.706	240.851	208.473	103.634	257.196	-187.031	108.931	362.044	-197.291	581.445	510.093	-201.471	43.271	363.693	-146.997	1474.594	93.526	-198.043	933.042	62.423	237.059	944.288
645	6.44000	351.079	195.900	1485.549	496.244	220.385	40.518	358.946	240.445	578.115	240.896	208.387	103.569	257.422	-186.968	108.795	363.389	-197.855	580.963	510.148	-201.530	43.260	364.110	-145.237	1466.627	89.823	-198.682	927.949	58.756	236.988	938.897
646	6.45000	351.300	194.762	1477.941	496.205	220.383	40.641	360.283	240.607	577.573	240.851	208.369	103.587	257.647	-186.931	108.693	364.657	-198.372	580.245	510.149	-201.519	43.204	364.440	-143.648	1458.637	86.104	-199.377	922.633	55.194	236.898	933.387
647	6.46000	351.411	193.734	1470.225	496.160	220.431	40.843	361.801	240.677	577.124	240.816	208.354	103.607	257.693	-186.958	108.655	366.059	-198.925	579.505	509.983	-201.627	43.435	364.583	-142.156	1450.593	82.370	-201.208	917.602	51.715	236.827	927.769
648	6.47000	351.428	192.731	1462.378	496.154	220.579	40.981	363.260	240.828	576.742	240.793	208.343	103.627	257.577	-187.042	108.637	367.627	-199.579	578.989	509.909	-201.489	43.838	364.548	-140.684	1442.486	78.844	-201.620	911.692	48.275	236.788	922.032
649	6.48000	351.529	191.781	1454.545	496.141	220.405	40.914	364.625	240.939	576.191	240.864	208.242	103.576	257.423	-187.091	108.627	369.244	-200.337	578.528	509.849	-201.266	44.146	364.456	-139.330	1434.389	75.573	-202.085	905.706	44.852	236.757	916.200
650	6.49000	351.299	190.784	1446.474	496.154	220.391	40.903	365.922	241.139	575.546	240.994	208.086	103.475	257.383	-187.079	108.561	370.805	-201.117	578.126	509.811	-201.218	44.369	364.025	-138.000	1426.179	72.440	-202.962	899.948	41.416	236.560	910.198
651	6.50000	350.932	189.676	1438.307	496.138	220.375	40.975	367.232	241.500	574.964	241.041	207.962	103.398	257.476	-187.093	108.483	372.338	-202.827	578.007	509.808	-201.320	44.399	363.439	-136.743	1417.925	69.520	-203.604	893.969	38.177	236.426	904.189
652	6.51000	350.398	188.596	1430.104	496.110	220.421	41.130	368.659	241.902	574.359	241.007	207.851	103.258	257.709	-187.065	108.338	373.639	-202.713	576.785	509.818	-201.472	44.317	362.752	-135.553	1409.672	66.815	-204.012	887.629	35.082	236.288	898.149
653	6.52000	349.789	187.717	1421.993	496.046	220.477	41.345	370.071	242.512	573.902	240.973	207.721	103.095	257.895	-187.000	108.223	375.079	-203.380	576.008	509.818	-201.517	44.414	361.989	-134.485	1401.585	64.237	-204.722	881.545	32.114	236.121	892.074
654	6.53000	348.787	187.451	1414.480	495.991	220.559	41.525	371.386	243.163	573.428	240.804	207.120	102.315	257.929	-186.950	108.171	376.639	-205.367	576.172	509.783	-201.608	44.607	361.235	-133.467	1393.335	61.778	-205.417	875.614	29.207	235.898	885.980
655	6.54000	347.859	186.661	1406.457	495.946	220.713	41.688	372.588	243.831	572.991	241.057	208.130	103.482	257.897	-186.897	108.120	378.083	-205.820	575.507	509.708	-201.677	44.926	360.460	-132.619	1385.195	59.294	-206.110	869.785	26.363	235.740	879.943
656	6.55000	346.819	185.964	1398.503	495.933	220.750	41.794	373.671	244.477	572.570	241.033	208.235	103.523	257.896	-186.837	108.085	379.492	-206.235	574.767	509.662	-201.696	45.190	359.543	-131.897	1377.065	56.805	-206.740	863.997	23.684	235.656	874.096
657	6.56000	345.691	185.282	1390.610	495.916	220.777	41.817	374.680	245.092	572.164	241.046	208.170	103.397	257.868	-186.994	108.220	380.912	-206.613	574.043	509.639	-201.720	45.361	358.601	-131.250	1369.071	54.436	-207.284	858.002	20.939	235.600	868.273
658	6.57000	344.465	184.553	1382.816	495.937	220.790	41.814	375.484	245.995	571.839	241.101	208.203	103.365	257.882	-186.960	108.154	382.195	-206.972	573.322	509.604	-201.764	45.538	357.505	-130.683	1361.225	52.153	-207.732	851.949	18.203	235.550	862.424
659	6.58000	343.151	183.694	1375.137	495.942	220.780	41.875	376.258	246.535	571.442	241.134	208.180	103.274	257.895	-186.970	108.153	383.430	-207.269	572.602	509.595	-201.820	45.703	356.385	-130.170	1353.351	49.954	-208.237	845.924	15.435	235.519	856.629
660	6.59000	341.705	182.703	1367.643	495.908	220.840	42.063	376.951	247.101	571.185	241.099	208.204	103.265	257.877	-186.969	108.116	384.649	-207.499	571.892	509.556	-201.825	45.946	355.200	-129.741	1345.485	47.865	-208.645	839.773	12.680	235.530	850.741
661	6.60000	340.122	181.599	1360.282	495.845	220.971	42.210	377.592	247.648	570.900	241.064	208.242	103.181	257.818	-186.945	108.094	385.851	-207.540	571.226	509.523	-201.812	46.232	353.961	-129.376	1337.870	45.881	-209.055	833.638	9.867	235.528	844.841
662	6.61000	338.433	180.389	1353.110	495.735	221.199	42.333	378.162	248.180	570.686	241.071	208.278	103.124	257.794	-186.880	108.082	386.987	-207.450	570.614	509.494	-201.724	46.443	352.614	-129.037	1330.331	43.952	-209.454	827.497	6.980	235.414	838.783
663	6.62000	336.615	179.102	1346.088	495.744	221.200	42.306	378.699	248.707	570.422	241.114	208.352	103.129	257.805	-186.808	108.051	388.057	-207.221	569.990	509.480	-201.644	46.610	351.205	-128.737	1322.725	42.090	-209.834	821.391	4.195	235.364	832.843
664	6.63000	334.725	177.736	1339.162	495.766	221.156	42.234	379.146	249.231	570.198	241.193	208.366	103.092	257.868	-186.604	108.012	388.988	-206.945	569.456	509.467	-201.597	46.700	349.627	-128.504	1315.340	40.209	-210.232	815.298	1.503	235.283	826.948
665	6.64000	332.734	176.402	1332.448	495.745	221.136	42.340	379.565	249.747	569.987	241.205	208.436	103.077	257.963	-186.457	108.044	389.841	-206.586	568.852	509.497	-201.569	46.739	348.008	-128.336	1308.013	38.392	-210.592	809.297	-1.060	235.348	821.157
666	6.65000	330.717	175.033	1325.830	495.696	221.143	42.586	379.931	250.164	569.773	241.142	208.509	103.058	258.038	-186.250	107.989	390.647	-206.212	568.361	509.499	-201.533	46.854	346.309	-128.259	1300.838	36.542	-210.926	803.349	-3.653	235.235	815.316
667	6.66000	328.709	173.696	1319.392	495.668	221.128	42.864	380.226	250.574	569.599	241.051	208.542	103.016	258.071	-186.090	107.999	391.370	-205.784	567.833	509.485	-201.529	47.051	344.477	-128.233	1293.735	34.724	-211.099	797.358	-6.215	235.163	809.556
668	6.67000	326.644	172.377	1313.040	495.581	221.158	43.214	380.384	250.897	569.463	240.943	208.572	102.958	258.054	-185.954	107.992	391.969	-205.471	567.424	509.474	-201.544	47.352	342.539	-128.204	1286.917	32.894	-211.253	791.512	-8.773	235.133	803.826
669	6.68000	324.494	171.024	1306.842	495.517	221.231	43.650	380.458	251.207	569.353	240.834	208.595	102.907	257.986	-185.831	107.962	392.483	-205.138	567.022	509.443	-201.535	47.721	340.577	-128.191	1280.083	31.034	-211.274	785.688	-11.308	235.172	798.156
670	6.69000	322.270	169.729	1300.805	495.433	221.338	44.055	380.431	251.470	569.247	240.724	208.590	102.888	257.920	-185.753	107.952	392.841	-204.780	566.625	509.383	-201.493	48.054	338.493	-128.202	1273.415	29.168	-211.301	779.936	-13.800	235.197	792.540
671	6.70000	319.891	168.418	1294.877	495.379	221.361	44.404	380.338	251.759	569.106	240.598	208.619	102.907	257.861	-185.645	107.909	393.146	-204.386	566.222	509.357	-201.428	48.418	336.352	-128.203	1266.914	27.276	-211.377	774.201	-16.243	235.211	787.016
672	6.71000	317.468	167.173	1289.055	495.279	221.463	44.761	380.203	252.034	569.022	240.515	208.594	102.837	257.813	-185.508	107.888	393.335	-203.987	565.887	509.353	-201.381	48.764	334.111	-128.195	1260.529	25.350	-211.473	768.519	-18.682	235.196	781.524
673	6.72000	314.951	166.016	1283.427	495.184	221.566	45.242	380.030	252.318	568.971	240.389	208.620	102.885	257.745	-185.401	107.919	393.414	-203.540	565.513	509.291	-201.324	49.183	331.832	-128.182	1254.427	23.390	-211.569	762.832	-21.090	235.177	776.141
674	6.73000	312.344	164.874	1277.916	495.093	221.611	45.635	379.856	252.579	568.876	240.243	208.606	102.853	257.659	-185.223	107.913	393.420	-203.085	565.162	509.245	-201.241	49.781	329.421	-128.182	1248.314	21.345	-211.639	757.109	-23.409	235.150	770.752
675	6.74000	309.642	163.786	1272.537	494.945	221.756	46.160	379.767	252.849	568.737	240.058	208.550	102.820	257.559	-185.048	107.913	393.363	-202.573	564.883	509.172	-201.225	50.282	326.886	-128.163	1242.621	19.182	-211.719	751.454	-25.619	235.095	765.380
676	6.75000	306.861	162.785	1267.327	494.844	221.784	46.710	379.595	253.050	568.622	239.919	208.564	102.816	257.433	-184.895	107.920	393.217	-202.060	564.634	509.074	-201.128	50.848	324.167	-128.187	1237.056	16.985	-211.783	745.958	-27.810	235.100	759.980
677	6.76000	304.027	161.872	1262.265	494.757	221.787	47.169	379.391	253.198	568.506	239.744	208.601	102.820	257.255	-184.740	107.936	393.069	-201.694	564.400	509.021	-200.981	51.448	321.394	-128.173	1231.727	14.796	-211.763	740.528	-29.914	235.163	754.565
678	6.77000	301.048	161.050	1257.323	494.685	221.812	47.603	379.164	253.326	568.366	239.649	208.592	102.782	257.080	-184.561	107.946	392.899	-201.395	564.188	508.942	-200.847	52.150	318.395	-128.199	1226.594	12.698	-211.680	735.220	-31.952	235.310	749.131
679	6.78000	297.936	160.302	1252.503	494.646	221.806	47.901	378.942	253.407	568.228	239.607	208.523	102.713	256.920	-184.427	107.973	392.654	-201.209	563.868	508.852	-200.844	52.690	315.222	-128.232	1221.675	10.633	-211.507	729.994	-33.977	235.522	743.661
680	6.79000	294.836	159.612	1247.825	494.609	221.790	48.112	378.694	253.504	568.071	239.557	208.534	102.749	256.849	-184.313	107.966	392.366	-201.205	563.608	508.773	-200.871	53.105	311.929	-128.213	1216.944	8.656	-211.353	724.858	-36.022	235.790	738.207
681	6.80000	291.478	159.069	1243.248	494.594	221.741	48.346	378.485	253.562	567.895	239.541	208.476	102.654	256.785	-184.186	107.956	392.049	-201.283	563.335	508.713	-200.982	53.566	308.515	-128.188	1212.436	6.706	-211.141	719.758	-38.002	236.012	732.757
682	6.81000	287.968	158.686	1238.936	494.573	221.760	48.514	378.304	253.585	567.712	239.536	208.464	102.642	256.683	-184.083	107.971	391.642	-201.517	563.144	508.614	-201.067	54.055	304.956	-128.103	1208.149	4.769	-210.983	714.751	-39.941	236.223	727.417
683	6.82000	284.380	158.408	1234.741	494.595	221.758	48.624	378.186	253.579	567.517	239.576	208.423	102.616	256.566	-183.984	108.036	391.173	-201.714	562.876	508.530	-201.172	54.513	301.260	-128.014	1204.082	2.837	-210.825	709.833	-41.743	236.432	722.147
684	6.83000	280.434	157.958	1230.561	494.618	221.619	48.628	378.081	253.608	567.311	239.605	208.424	102.580	256.471	-183.860	108.003	390.643	-202.036	562.680	508.472	-201.285	54.885	297.387	-127.901	1200.286	0.820	-210.694	704.976	-43.448	236.655	716.944
685	6.84000	276.546	157.915	1226.772	494.654	221.530	48.687	377.971	253.605	567.108	239.666	208.433	102.576	256.444	-183.803	108.014	390.005	-202.404	562.520	508.419	-201.393	55.013	293.320	-127.761	1196.665	-1.222	-210.602	700.231	-45.018	236.853	711.885
686	6.85000	272.557	157.953	1223.109	494.706	221.472	48.604	377.869	253.542	566.883	239.759	208.354	102.486	256.447	-183.707	107.935	389.408	-202.930	562.363	508.405	-201.496	55.059	289.042	-127.631	1193.249	-3.294	-210.580	695.626	-46.439	237.062	706.891
687	6.86000	268.391	158.118	1219.691	494.752	221.406	48.507	377.746	253.468	566.687	239.853	208.337	102.432	256.439	-183.681	107.935	388.639	-203.476	562.272	508.388	-201.609	55.100	284.571	-127.481	1190.066	-5.376	-210.503	691.117	-47.828	237.355	702.026
688	6.87000	264.096	158.373	1216.410	494.801	221.239	48.498	377.566	253.363	566.545	239.890	208.339	102.443	256.440	-183.706	107.931	387.916	-204.082	562.163	508.375	-201.765	55.056	279.958	-127.334	1187.183	-7.429	-210.457	686.799	-49.194	237.665	697.239
689	6.88000	259.570	158.723	1213.351	494.842	221.118	48.522	377.294	253.239	566.397	239.940	208.289	102.355	256.493	-183.776	107.924	387.117	-204.743	562.049	508.397	-201.978	54.806	275.016	-127.404	1184.702	-9.424	-210.345	682.667	-50.631	237.994	692.532
690	6.89000	254.910	159.106	1210.425	494.884	221.017	48.442	376.984	253.158	566.263	239.977	208.303	102.353	256.608	-183.856	107.878	386.333	-205.522	561.992	508.460	-202.093	54.416	270.055	-127.236	1182.279	-11.339	-210.186	678.726	-52.101	238.337	687.973
691	6.90000	250.018	159.591	1207.744	494.913	220.977	48.322	376.577	253.130	566.171	240.024	208.352	102.370	256.709	-183.975	107.874	385.441	-206.329	562.009	508.526	-202.100	54.040	264.850	-127.222	1180.256	-13.218	-210.005	674.924	-53.648	238.694	683.534
692	6.91000	244.992	160.136	1205.269	494.959	220.957	48.134	376.148	253.168	566.075	240.123	208.295	102.292	256.783	-184.098	107.889	384.526	-207.169	562.102	508.612	-202.085	53.641	259.581	-126.953	1178.050	-15.142	-209.921	671.202	-55.192	238.955	679.186
693	6.92000	239.840	160.724	1202.994	495.022	220.896	47.809	375.622	253.255	566.018	240.208	208.433	102.321	256.842	-184.159	107.880	383.482	-207.962	562.172	508.643	-202.146	53.357	254.058	-126.971	1176.478	-17.093	-209.883	667.701	-56.778	239.148	675.001
694	6.93000	234.535	161.244	1200.859	495.079	220.912	47.394	375.056	253.381	566.084	240.351	208.538	102.309	256.893	-184.249	107.901	382.449	-208.728	562.327	508.668	-202.223	53.086	248.455	-126.880	1174.902	-19.119	-209.868	664.255	-58.371	239.322	671.058
695	6.94000	229.086	161.819	1198.959	495.166	221.061	47.093	374.393	253.487	566.165	240.499	208.590	102.266	256.971	-184.324	107.909	381.378	-209.535	562.572	508.696	-202.295	52.762	242.697	-126.827	1173.462	-21.148	-209.891	661.093	-59.965	239.487	667.391
696	6.95000	223.978	162.774	1197.142	495.219	221.088	46.952	373.669	253.630	566.277	240.581	208.648	102.265	257.077	-184.393	107.877	380.218	-210.253	562.787	508.762	-202.372	52.439	236.841	-126.739	1172.315	-23.210	-209.960	658.190	-61.628	239.598	664.160
697	6.96000	218.352	163.429	1196.026	495.177	221.024	46.971	372.929	253.819	566.495	240.580	208.725	102.280	257.117	-184.524	107.882	379.061	-210.923	563.002	508.766	-202.504	52.189	230.991	-126.961	1171.852	-25.217	-210.007	655.743	-63.241	239.718	661.452
698	6.97000	212.740	164.122	1195.333	495.154	221.073	46.992	372.129	254.022	566.724	240.548	208.897	102.346	257.097	-184.692	107.916	377.927	-211.596	563.310	508.786	-202.550	52.009	225.103	-126.977	1171.376	-27.251	-210.133	653.823	-64.827	239.820	659.231
699	6.98000	207.320	164.859	1195.157	495.162	221.096	47.093	371.276	254.289	566.994	240.512	208.986	102.394	257.050	-184.871	107.954	376.838	-212.231	563.713	508.803	-202.555	51.837	219.426	-127.405	1171.749	-29.220	-210.224	652.512	-66.376	239.871	657.589
700	6.99000	202.061	165.748	1195.525	495.111	221.118	47.208	370.372	254.534	567.327	240.444	209.103	102.442	257.006	-185.150	108.030	375.777	-212.816	564.191	508.838	-202.520	51.527	214.054	-127.599	1172.304	-31.095	-210.302	651.801	-67.907	239.874	656.501
701	7.00000	197.116	166.720	1196.442	495.075	221.077	47.258	369.431	254.746	567.728	240.368	209.260	102.494	257.032	-185.506	108.098	374.768	-213.376	564.762	508.899	-202.484	50.989	208.802	-128.142	1173.521	-32.843	-210.373	651.635	-69.307	239.798	655.925
702	7.01000	192.310	167.657	1197.748	495.094	220.963	47.180	368.516	254.796	568.234	240.302	209.453	102.602	257.216	-185.772	108.190	373.760	-213.815	565.344	508.987	-202.475	50.154	203.743	-128.782	1175.020	-34.459	-210.394	651.844	-70.734	239.613	655.730
